EmployeeID,Name,Age,Gender,Department,Salary,Experience,JoinDate,Attrition,PerformanceScore
7627,Meena Sharma,40.0,Male,sales,55489.0,9.0,2013-03-01,Yes,3.0
7628,Kavya Sharma,32.0,Male,sales,38381.0,10.0,2007-12-29,Yes,3.0
7629,Divya Singh,35.0,Female,Finance,74128.0,7.0,2019-03-30,Yes,3.0
7630,Rohit Singh,22.0,Male,HR,25388.0,20.0,2012-02-14,Yes,5.0
7631,Anil Singh,38.0,Female,Finance,29852.0,19.0,2007-10-19,No,4.0
7632,Priya Gupta,21.0,Female,Finance,54048.0,6.0,2015-05-10,Yes,1.0
7633,Kavya Kumar,25.0,Female,sales,33209.0,10.0,2022-02-06,No,5.0
7634,Priya Kumar,38.0,Female,sales,94912.0,3.0,2005-09-11,No,3.0
7635,Arjun Singh,32.0,Female,IT,43079.0,18.0,2020-08-06,No,2.0
7636,Kavya Sharma,47.0,Female,sales,78832.0,7.0,2005-03-06,Yes,5.0
7637,Meena Reddy,49.0,Female,sales,35248.0,12.0,2009-08-18,Yes,2.0
7638,Anil Gupta,57.0,Male,IT,51998.0,21.0,2021-06-01,Yes,3.0
7639,Anil Reddy,29.0,Female,sales,52400.0,11.0,2023-03-24,Yes,1.0
7640,Divya Kumar,27.0,Female,HR,117465.0,19.0,2006-09-04,Yes,1.0
7641,Arjun Gupta,47.0,Female,IT,93037.0,9.0,2021-07-09,Yes,1.0
7642,Sneha Singh,47.0,Female,HR,61158.0,12.0,2013-09-18,No,1.0
7643,Amit Kumar,54.0,Male,HR,101759.0,5.0,2009-01-29,No,1.0
7644,Kavya Gupta,56.0,Female,IT,64484.0,15.0,2019-01-26,Yes,2.0
7645,Rahul Singh,54.0,Male,IT,82442.0,19.0,2014-04-06,No,2.0
7646,Kavya Reddy,42.0,Female,sales,73443.0,9.0,2019-01-15,No,3.0
7647,Priya Singh,42.0,Female,sales,96683.0,9.0,2015-10-10,No,3.0
7649,Divya Kumar,59.0,Female,IT,61043.0,16.0,2015-05-09,Yes,3.0
7650,Rahul Kumar,47.0,Female,sales,29069.0,4.0,2013-09-06,Yes,2.0
7652,Divya Gupta,34.0,Female,IT,109862.0,12.0,2017-12-22,Yes,5.0
7653,Amit Reddy,39.0,Male,Finance,28770.0,20.0,2009-01-31,Yes,2.0
7654,Rahul Gupta,42.0,Female,Finance,98584.0,18.0,2022-06-15,No,1.0
7655,Sneha Singh,23.0,Male,sales,69659.0,9.0,2022-07-10,No,3.0
7656,Arjun Sharma,38.0,Female,HR,117808.0,4.0,2006-05-14,No,5.0
7657,Priya Gupta,57.0,Female,sales,38015.0,7.0,2005-05-24,No,2.0
7658,Sneha Gupta,45.0,Male,sales,100195.0,13.0,2021-11-27,Yes,3.0
7659,Amit Gupta,41.0,Female,Finance,43358.0,5.0,2005-12-31,No,5.0
7660,Rahul Gupta,37.0,Male,Finance,25203.0,6.0,2015-01-22,No,5.0
7661,Meena Gupta,48.0,Female,sales,98834.0,3.0,2012-08-21,Yes,2.0
7662,Anil Sharma,37.0,Female,sales,63742.0,0.0,2021-05-08,Yes,3.0
7663,Sneha Gupta,35.0,Female,HR,68327.0,4.0,2009-10-05,Yes,3.0
7664,Arjun Reddy,44.0,Female,Finance,72368.0,22.0,2013-01-29,No,4.0
7665,Priya Gupta,28.0,Female,HR,90937.0,23.0,2009-01-16,Yes,2.0
7666,Rahul Sharma,29.0,Female,IT,86625.0,16.0,2007-03-17,No,3.0
7667,Arjun Gupta,51.0,Female,sales,74239.0,10.0,2010-11-27,No,2.0
7668,Priya Reddy,43.0,Female,HR,62018.0,14.0,2005-07-24,Yes,4.0
7669,Priya Kumar,30.0,Female,Finance,93774.0,1.0,2011-08-16,Yes,3.0
7670,Priya Reddy,28.0,Female,IT,59604.0,22.0,2012-09-22,Yes,1.0
7671,Amit Reddy,38.0,Male,sales,90229.0,16.0,2012-09-18,No,4.0
7672,Meena Singh,52.0,Male,sales,116140.0,19.0,2023-11-11,No,3.0
7673,Sneha Sharma,45.0,Female,IT,83271.0,17.0,2013-04-09,No,5.0
7674,Sneha Singh,42.0,Male,HR,110739.0,14.0,2020-01-22,Yes,4.0
7675,Amit Sharma,22.0,Female,Finance,44708.0,21.0,2007-11-13,No,3.0
7676,Divya Sharma,49.0,Male,IT,114853.0,6.0,2006-05-05,Yes,1.0
7677,Amit Kumar,50.0,Female,sales,114064.0,8.0,2021-06-01,No,4.0
7678,Divya Sharma,48.0,Male,Finance,63635.0,20.0,2021-04-10,No,3.0
7679,Amit Singh,42.0,Male,HR,92950.0,17.0,2009-05-28,Yes,1.0
7680,Anil Gupta,57.0,Female,HR,63008.0,5.0,2022-03-26,Yes,3.0
7681,Arjun Reddy,45.0,Female,sales,29993.0,4.0,2022-12-23,Yes,5.0
7682,Amit Singh,39.0,Male,HR,38515.0,5.0,2021-09-14,No,5.0
7683,Rahul Sharma,57.0,Male,Finance,77515.0,13.0,2011-05-11,No,5.0
7684,Divya Singh,54.0,Female,sales,115992.0,4.0,2021-08-24,No,5.0
7685,Anil Gupta,40.0,Female,Finance,106499.0,5.0,2015-08-15,No,4.0
7686,Kavya Kumar,55.0,Female,HR,43426.0,12.0,2020-08-20,No,3.0
7687,Amit Singh,43.0,Male,Finance,31395.0,18.0,2015-04-04,Yes,5.0
7689,Divya Sharma,48.0,Female,HR,47466.0,14.0,2013-05-26,No,3.0
7690,Arjun Singh,35.0,Female,IT,80084.0,1.0,2007-12-30,No,4.0
7691,Rohit Reddy,58.0,Female,IT,56863.0,9.0,2019-11-07,Yes,3.0
7692,Anil Singh,30.0,Female,HR,80123.0,20.0,2012-12-08,No,2.0
7693,Amit Sharma,47.0,Male,IT,83766.0,5.0,2022-01-14,Yes,2.0
7694,Divya Singh,32.0,Female,Finance,30282.0,14.0,2014-08-08,No,1.0
7695,Priya Singh,43.0,Male,IT,58370.0,17.0,2014-08-17,No,2.0
7696,Priya Kumar,45.0,Female,HR,119791.0,11.0,2014-07-29,Yes,2.0
7697,Arjun Sharma,24.0,Male,Finance,38472.0,7.0,2013-05-31,Yes,4.0
7698,Meena Gupta,24.0,Female,sales,79654.0,16.0,2016-04-17,No,4.0
7699,Arjun Reddy,32.0,Female,HR,84600.0,12.0,2007-04-24,Yes,1.0
7700,Rahul Reddy,21.0,Female,Finance,90059.0,24.0,2009-03-17,Yes,2.0
7701,Amit Reddy,31.0,Female,Finance,115386.0,12.0,2016-04-26,No,2.0
7702,Arjun Sharma,49.0,Male,IT,118220.0,10.0,2012-11-21,Yes,1.0
7703,Arjun Sharma,22.0,Male,IT,39553.0,14.0,2013-07-01,Yes,4.0
7704,Meena Kumar,23.0,Male,HR,47674.0,23.0,2023-02-24,No,5.0
7705,Rohit Singh,59.0,Male,sales,90669.0,15.0,2013-04-19,No,3.0
7706,Meena Gupta,27.0,Male,Finance,103908.0,4.0,2018-10-28,No,5.0
7707,Arjun Sharma,31.0,Female,sales,81536.0,0.0,2006-09-21,Yes,3.0
7708,Anil Gupta,54.0,Male,IT,101455.0,0.0,2007-08-06,No,4.0
7709,Arjun Gupta,51.0,Female,Finance,84718.0,15.0,2007-05-18,Yes,5.0
7711,Meena Gupta,56.0,Female,IT,112448.0,22.0,2015-10-20,Yes,3.0
7712,Rohit Reddy,52.0,Female,IT,171484.5,12.0,2015-08-13,Yes,2.0
7714,Divya Kumar,46.0,Female,sales,58991.0,19.0,2006-09-26,Yes,3.0
7715,Arjun Kumar,38.0,Female,IT,101479.0,18.0,2020-02-03,No,2.0
7716,Kavya Sharma,50.0,Female,sales,83612.0,9.0,2010-10-21,No,5.0
7717,Rohit Kumar,35.0,Male,Finance,100475.0,2.0,2006-11-28,No,4.0
7718,Sneha Gupta,54.0,Female,sales,91273.0,20.0,2013-07-07,Yes,4.0
7719,Rahul Singh,51.0,Female,IT,84125.0,17.0,2021-03-04,No,2.0
7720,Meena Gupta,57.0,Male,HR,29418.0,20.0,2008-04-21,Yes,3.0
7721,Meena Singh,46.0,Female,IT,63593.0,2.0,2020-01-16,No,1.0
7722,Meena Reddy,58.0,Male,HR,56989.0,20.0,2005-07-16,No,3.0
7724,Anil Gupta,33.0,Male,Finance,108290.0,16.0,2022-02-18,Yes,4.0
7725,Arjun Reddy,59.0,Male,sales,110922.0,20.0,2009-10-07,Yes,5.0
7726,Kavya Gupta,43.0,Female,Finance,113742.0,17.0,2013-09-18,No,3.0
7727,Meena Reddy,32.0,Female,IT,57229.0,12.0,2009-06-13,Yes,2.0
7728,Amit Gupta,20.0,Female,IT,43090.0,6.0,2006-07-05,No,2.0
7729,Meena Reddy,21.0,Male,IT,38374.0,15.0,2006-06-05,Yes,5.0
7730,Kavya Gupta,35.0,Female,sales,84133.0,22.0,2006-12-20,Yes,2.0
7731,Rohit Singh,35.0,Female,sales,102338.0,14.0,2022-08-26,Yes,1.0
7732,Anil Kumar,49.0,Female,IT,105447.0,0.0,2006-05-23,Yes,1.0
7733,Anil Gupta,30.0,Female,Finance,85388.0,5.0,2005-02-24,No,3.0
7734,Divya Gupta,49.0,Female,IT,116857.0,11.0,2008-06-02,No,4.0
7735,Anil Singh,23.0,Female,IT,103399.0,21.0,2018-08-27,Yes,3.0
7737,Divya Singh,34.0,Male,sales,86731.0,21.0,2009-09-16,Yes,1.0
7738,Rohit Reddy,55.0,Male,IT,110589.0,22.0,2010-10-27,No,5.0
7739,Priya Reddy,41.0,Female,Finance,114418.0,3.0,2020-08-14,Yes,4.0
7740,Rohit Sharma,48.0,Male,IT,68702.0,9.0,2020-02-07,No,2.0
7741,Amit Gupta,57.0,Female,Finance,33292.0,1.0,2015-06-30,Yes,1.0
7742,Rahul Reddy,42.0,Female,IT,63815.0,13.0,2023-08-07,Yes,3.0
7743,Rahul Gupta,41.0,Female,IT,65643.0,12.0,2005-01-11,Yes,5.0
7744,Sneha Reddy,51.0,Male,Finance,72993.0,7.0,2010-11-06,No,5.0
7745,Rahul Singh,29.0,Female,sales,118644.0,12.0,2005-04-28,No,1.0
7746,Sneha Kumar,57.0,Female,HR,67369.0,16.0,2010-12-13,Yes,4.0
7747,Sneha Gupta,45.0,Female,IT,39245.0,4.0,2010-07-15,No,5.0
7748,Sneha Singh,44.0,Female,sales,26352.0,21.0,2019-07-24,Yes,5.0
7749,Arjun Reddy,54.0,Male,Finance,74974.0,19.0,2018-12-23,No,5.0
7750,Anil Sharma,58.0,Female,IT,46310.0,11.0,2022-01-27,Yes,2.0
7751,Kavya Reddy,59.0,Female,sales,171484.5,4.0,2007-05-12,No,4.0
7752,Arjun Reddy,28.0,Female,Finance,90183.0,22.0,2021-07-24,Yes,3.0
7753,Meena Reddy,32.0,Female,Finance,37016.0,23.0,2012-06-26,Yes,1.0
7754,Divya Sharma,24.0,Male,HR,71357.0,14.0,2020-06-18,No,2.0
7755,Kavya Reddy,40.0,Female,IT,77147.0,23.0,2012-09-15,Yes,5.0
7756,Meena Reddy,46.0,Female,IT,63551.0,5.0,2007-06-10,Yes,2.0
7757,Priya Singh,34.0,Female,sales,48068.0,3.0,2008-12-15,Yes,2.0
7758,Priya Reddy,47.0,Male,IT,25570.0,18.0,2019-05-27,No,1.0
7759,Sneha Singh,40.0,Female,Finance,36769.0,9.0,2005-05-15,Yes,4.0
7760,Divya Sharma,23.0,Female,IT,80001.0,7.0,2019-07-12,Yes,4.0
7761,Anil Reddy,35.0,Female,Finance,47053.0,16.0,2014-01-31,Yes,5.0
7762,Anil Gupta,20.0,Male,IT,83450.0,17.0,2018-02-27,Yes,1.0
7763,Divya Kumar,47.0,Male,sales,56403.0,11.0,2010-12-23,No,3.0
7764,Priya Kumar,40.0,Female,sales,99047.0,10.0,2014-07-01,Yes,4.0
7765,Divya Kumar,35.0,Male,IT,107328.0,12.0,2016-11-26,Yes,1.0
7766,Priya Sharma,58.0,Female,Finance,49124.0,16.0,2009-12-15,No,5.0
7767,Priya Singh,22.0,Female,IT,102567.0,15.0,2015-07-27,Yes,4.0
7768,Kavya Sharma,34.0,Female,sales,80958.0,6.0,2023-08-02,Yes,3.0
7769,Priya Kumar,56.0,Female,IT,109684.0,10.0,2007-07-11,Yes,5.0
7770,Amit Gupta,59.0,Female,IT,100676.0,16.0,2020-10-07,Yes,3.0
7771,Divya Kumar,47.0,Male,Finance,101087.0,24.0,2006-05-23,No,3.0
7772,Rohit Singh,52.0,Female,IT,93624.0,16.0,2008-03-12,Yes,1.0
7773,Arjun Kumar,44.0,Female,sales,77534.0,21.0,2013-11-29,Yes,1.0
7774,Meena Gupta,46.0,Female,sales,29312.0,3.0,2023-08-28,Yes,1.0
7775,Sneha Reddy,34.0,Male,HR,75703.0,15.0,2022-04-07,Yes,5.0
7776,Rohit Singh,33.0,Female,sales,66078.0,8.0,2012-05-27,Yes,5.0
7777,Meena Singh,23.0,Female,IT,111857.0,2.0,2016-07-23,No,5.0
7778,Arjun Kumar,28.0,Female,Finance,67162.0,15.0,2023-06-21,Yes,1.0
7779,Priya Gupta,37.0,Female,HR,64794.0,21.0,2016-11-13,No,3.0
7780,Priya Gupta,59.0,Male,IT,25367.0,9.0,2006-05-13,No,1.0
7781,Arjun Kumar,56.0,Female,HR,80443.0,1.0,2007-07-30,Yes,2.0
7782,Divya Kumar,35.0,Male,Finance,58668.0,0.0,2007-12-21,Yes,3.0
7783,Amit Kumar,29.0,Female,sales,69308.0,12.0,2019-12-26,Yes,3.0
7784,Rohit Sharma,21.0,Female,IT,75373.0,20.0,2021-10-26,Yes,3.0
7785,Meena Sharma,34.0,Male,HR,55920.0,11.0,2016-05-25,Yes,2.0
7786,Arjun Gupta,55.0,Male,Finance,56254.0,23.0,2011-08-27,Yes,3.0
7787,Anil Sharma,46.0,Male,sales,81852.0,16.0,2018-08-07,Yes,5.0
7788,Amit Gupta,27.0,Male,IT,53715.0,11.0,2020-09-15,Yes,4.0
7789,Priya Singh,53.0,Female,Finance,31844.0,9.0,2007-04-13,Yes,1.0
7790,Anil Gupta,20.0,Female,Finance,101412.0,3.0,2011-09-23,Yes,1.0
7791,Divya Gupta,37.0,Female,Finance,32649.0,5.0,2013-03-08,No,3.0
7792,Divya Singh,39.0,Female,sales,37818.0,12.0,2016-01-10,No,1.0
7793,Arjun Reddy,33.0,Female,IT,62333.0,10.0,2021-01-11,Yes,3.0
7794,Anil Sharma,48.0,Male,Finance,56297.0,22.0,2009-02-11,Yes,5.0
7795,Kavya Sharma,27.0,Female,IT,111861.0,1.0,2006-08-27,No,5.0
7796,Kavya Gupta,29.0,Male,Finance,35567.0,6.0,2009-05-16,No,5.0
7797,Meena Gupta,45.0,Male,IT,94885.0,23.0,2005-06-23,Yes,3.0
7798,Sneha Gupta,51.0,Female,IT,95482.0,23.0,2015-06-24,Yes,2.0
7799,Sneha Kumar,56.0,Male,sales,103802.0,0.0,2019-08-09,No,2.0
7800,Rohit Sharma,52.0,Female,sales,41640.0,6.0,2013-06-23,Yes,4.0
7801,Priya Singh,36.0,Female,IT,104928.0,5.0,2022-10-11,No,4.0
7802,Rohit Sharma,39.0,Male,sales,49238.0,12.0,2021-02-19,Yes,4.0
7803,Priya Singh,49.0,Male,sales,119292.0,1.0,2016-09-23,No,5.0
7804,Sneha Gupta,37.0,Female,IT,29379.0,3.0,2020-03-25,Yes,2.0
7805,Sneha Reddy,25.0,Female,IT,103437.0,8.0,2009-11-25,No,4.0
7806,Kavya Gupta,49.0,Female,Finance,45708.0,5.0,2015-11-22,Yes,4.0
7807,Amit Sharma,57.0,Female,Finance,55001.0,12.0,2018-09-26,No,3.0
7808,Anil Sharma,49.0,Male,sales,92907.0,24.0,2007-07-10,No,4.0
7809,Arjun Reddy,34.0,Male,Finance,113372.0,24.0,2020-05-24,Yes,2.0
7810,Amit Gupta,29.0,Female,sales,117811.0,21.0,2006-12-28,No,5.0
7811,Priya Kumar,40.0,Female,Finance,79946.0,6.0,2008-05-05,No,2.0
7812,Anil Reddy,46.0,Female,sales,80099.0,2.0,2007-04-10,No,2.0
7813,Rahul Kumar,51.0,Male,IT,60214.0,12.0,2019-03-04,No,4.0
7814,Meena Singh,29.0,Female,Finance,113215.0,23.0,2005-09-10,Yes,4.0
7815,Kavya Gupta,53.0,Female,Finance,74704.0,7.0,2016-12-06,No,3.0
7816,Priya Sharma,45.0,Female,IT,53573.0,20.0,2013-11-03,No,3.0
7817,Kavya Kumar,37.0,Male,Finance,33985.0,20.0,2008-11-20,No,5.0
7818,Divya Singh,28.0,Male,Finance,55472.0,0.0,2005-09-25,Yes,4.0
7819,Meena Singh,35.0,Male,IT,49613.0,10.0,2006-12-16,Yes,3.0
7820,Sneha Kumar,44.0,Male,IT,79738.0,17.0,2023-04-05,No,1.0
7821,Sneha Kumar,48.0,Female,Finance,102263.0,13.0,2011-05-27,No,2.0
7822,Divya Gupta,25.0,Male,sales,86804.0,20.0,2016-09-28,Yes,4.0
7823,Amit Gupta,53.0,Male,HR,44092.0,19.0,2009-01-09,No,1.0
7824,Arjun Singh,31.0,Female,IT,101037.0,6.0,2019-04-02,No,4.0
7825,Rahul Reddy,25.0,Female,sales,98012.0,3.0,2018-01-29,Yes,5.0
7826,Amit Sharma,28.0,Male,Finance,171484.5,9.0,2016-09-16,No,4.0
7827,Meena Reddy,56.0,Female,IT,72686.0,5.0,2010-08-30,No,5.0
7828,Amit Reddy,34.0,Female,IT,56586.0,17.0,2009-10-08,No,3.0
7830,Kavya Singh,53.0,Female,IT,88492.0,15.0,2019-02-05,No,2.0
7831,Anil Gupta,51.0,Female,IT,112051.0,19.0,2007-05-06,Yes,5.0
7832,Divya Singh,40.0,Male,IT,91287.0,21.0,2009-05-20,No,5.0
7833,Rahul Kumar,52.0,Male,HR,58973.0,8.0,2011-02-17,No,3.0
7834,Priya Sharma,51.0,Male,HR,85461.0,2.0,2013-11-24,Yes,4.0
7835,Divya Singh,57.0,Female,sales,108183.0,12.0,2010-06-23,Yes,4.0
7836,Anil Gupta,41.0,Female,HR,54675.0,1.0,2022-04-08,No,5.0
7837,Kavya Gupta,32.0,Female,IT,52618.0,12.0,2022-10-08,No,1.0
7838,Arjun Reddy,53.0,Female,IT,107056.0,19.0,2011-03-09,Yes,1.0
7839,Sneha Kumar,46.0,Male,sales,51796.0,1.0,2020-11-25,Yes,3.0
7840,Sneha Reddy,50.0,Male,Finance,47584.0,15.0,2013-01-12,No,3.0
7841,Anil Sharma,34.0,Female,sales,98861.0,13.0,2017-03-23,Yes,3.0
7842,Priya Kumar,57.0,Female,HR,28730.0,4.0,2012-07-11,Yes,3.0
7843,Arjun Sharma,23.0,Female,sales,35041.0,8.0,2016-01-29,No,1.0
7844,Amit Reddy,59.0,Female,sales,28726.0,8.0,2021-07-25,Yes,5.0
7845,Divya Sharma,23.0,Female,HR,75393.0,19.0,2014-08-17,No,2.0
7846,Amit Sharma,54.0,Male,IT,53853.0,8.0,2015-07-03,Yes,1.0
7847,Kavya Kumar,48.0,Female,sales,98332.0,23.0,2020-11-06,Yes,4.0
7848,Arjun Sharma,40.0,Female,Finance,87118.0,6.0,2011-06-02,No,5.0
7849,Rahul Reddy,42.0,Male,IT,91791.0,20.0,2008-10-18,No,1.0
7850,Meena Sharma,44.0,Female,Finance,102686.0,11.0,2005-11-25,Yes,5.0
7851,Divya Gupta,24.0,Female,Finance,27932.0,18.0,2019-03-24,No,2.0
7852,Meena Singh,20.0,Female,Finance,98655.0,17.0,2016-02-10,No,2.0
7853,Meena Gupta,59.0,Female,HR,109622.0,18.0,2011-11-06,No,2.0
7854,Rohit Reddy,43.0,Male,HR,25783.0,10.0,2013-12-22,No,4.0
7855,Rahul Singh,35.0,Female,sales,26103.0,19.0,2017-06-28,Yes,3.0
7856,Priya Sharma,28.0,Male,Finance,37135.0,9.0,2015-12-12,Yes,5.0
7857,Rahul Sharma,37.0,Female,IT,84756.0,12.0,2018-11-18,Yes,5.0
7859,Divya Gupta,46.0,Female,Finance,74874.0,9.0,2019-11-01,Yes,4.0
7860,Rohit Singh,25.0,Female,HR,57116.0,23.0,2014-07-23,Yes,1.0
7861,Divya Gupta,46.0,Male,IT,74158.0,5.0,2013-07-06,Yes,1.0
7862,Sneha Reddy,40.0,Female,Finance,85269.0,23.0,2019-06-03,No,4.0
7863,Kavya Kumar,36.0,Male,sales,63398.0,4.0,2008-07-25,No,5.0
7864,Divya Singh,30.0,Male,sales,32387.0,4.0,2015-04-12,No,4.0
7865,Rohit Singh,22.0,Female,IT,62429.0,1.0,2010-12-10,No,2.0
7866,Anil Reddy,21.0,Female,IT,32413.0,11.0,2006-06-02,Yes,2.0
7867,Rahul Reddy,35.0,Male,HR,33187.0,24.0,2009-10-25,No,4.0
7868,Sneha Gupta,55.0,Male,IT,67186.0,20.0,2012-10-02,No,2.0
7869,Arjun Kumar,46.0,Male,sales,53093.0,1.0,2006-02-07,Yes,3.0
7870,Priya Kumar,46.0,Male,Finance,47064.0,15.0,2018-04-22,No,3.0
7871,Rahul Reddy,49.0,Female,IT,34646.0,23.0,2018-11-03,No,3.0
7872,Priya Sharma,48.0,Female,sales,50391.0,22.0,2008-05-19,Yes,4.0
7873,Kavya Singh,48.0,Female,sales,106605.0,18.0,2019-11-24,No,5.0
7874,Amit Gupta,40.0,Female,Finance,114543.0,11.0,2005-06-29,No,1.0
7875,Arjun Singh,41.0,Female,HR,75307.0,12.0,2007-12-23,Yes,2.0
7876,Priya Reddy,22.0,Male,HR,34627.0,17.0,2017-09-20,Yes,5.0
7877,Meena Sharma,53.0,Female,IT,92854.0,7.0,2015-11-10,No,3.0
7878,Meena Reddy,43.0,Male,IT,55451.0,19.0,2020-12-05,Yes,4.0
7879,Meena Reddy,56.0,Male,Finance,58667.0,22.0,2013-04-05,No,4.0
7880,Kavya Kumar,38.0,Male,Finance,107382.0,24.0,2014-10-11,Yes,5.0
7881,Meena Singh,56.0,Female,IT,107635.0,18.0,2008-06-25,Yes,2.0
7882,Sneha Sharma,26.0,Female,Finance,85123.0,22.0,2015-10-09,Yes,4.0
7883,Kavya Reddy,48.0,Male,IT,84172.0,19.0,2008-02-19,Yes,5.0
7884,Priya Singh,30.0,Female,IT,28750.0,9.0,2006-05-08,No,4.0
7885,Divya Kumar,39.0,Male,IT,50811.0,10.0,2006-03-11,No,2.0
7886,Sneha Kumar,32.0,Male,Finance,43344.0,16.0,2018-04-18,No,5.0
7887,Amit Singh,42.0,Female,Finance,43363.0,20.0,2006-03-04,Yes,5.0
7888,Anil Singh,35.0,Female,HR,32160.0,9.0,2018-12-10,Yes,5.0
7889,Kavya Singh,39.0,Female,IT,62851.0,11.0,2008-05-12,No,5.0
7890,Kavya Sharma,24.0,Female,Finance,26459.0,16.0,2010-01-29,Yes,2.0
7891,Rohit Gupta,57.0,Female,Finance,57692.0,19.0,2015-04-15,Yes,4.0
7892,Sneha Sharma,21.0,Female,sales,27387.0,10.0,2015-01-18,No,5.0
7893,Kavya Reddy,45.0,Female,HR,30282.0,13.0,2013-12-06,Yes,4.0
7894,Arjun Gupta,34.0,Female,Finance,42905.0,7.0,2022-07-03,Yes,3.0
7895,Priya Kumar,48.0,Female,Finance,41892.0,4.0,2016-10-20,No,3.0
7896,Rohit Gupta,26.0,Female,HR,56604.0,17.0,2016-12-30,No,4.0
7897,Meena Reddy,31.0,Female,IT,59315.0,3.0,2023-01-04,No,5.0
7899,Arjun Gupta,29.0,Female,Finance,74914.0,14.0,2016-11-12,Yes,1.0
7900,Priya Gupta,36.0,Female,IT,80746.0,24.0,2020-07-05,No,3.0
7901,Meena Gupta,37.0,Female,IT,32241.0,20.0,2018-06-20,No,1.0
7902,Sneha Kumar,58.0,Male,IT,171484.5,1.0,2007-06-19,Yes,5.0
7903,Rahul Singh,52.0,Male,Finance,86488.0,9.0,2008-02-11,Yes,2.0
7904,Divya Gupta,44.0,Female,HR,97232.0,3.0,2013-07-28,No,2.0
7905,Divya Singh,38.0,Female,IT,110193.0,16.0,2006-12-18,No,3.0
7906,Kavya Reddy,38.0,Female,sales,108442.0,21.0,2016-03-21,No,3.0
7907,Priya Sharma,44.0,Male,HR,43033.0,16.0,2007-06-15,Yes,2.0
7908,Kavya Gupta,30.0,Male,IT,119218.0,11.0,2010-03-12,Yes,1.0
7909,Sneha Reddy,27.0,Female,Finance,83327.0,13.0,2019-02-18,No,2.0
7911,Anil Kumar,22.0,Male,Finance,69552.0,19.0,2013-10-26,No,2.0
7912,Rahul Singh,39.0,Male,IT,34714.0,18.0,2023-09-27,Yes,5.0
7913,Kavya Reddy,35.0,Female,sales,49608.0,4.0,2016-05-28,Yes,2.0
7914,Divya Gupta,44.0,Female,Finance,70600.0,13.0,2013-05-24,No,3.0
7915,Meena Kumar,37.0,Female,IT,91469.0,0.0,2010-10-27,Yes,3.0
7916,Priya Singh,34.0,Female,Finance,83081.0,3.0,2005-03-21,Yes,3.0
7917,Anil Sharma,38.0,Female,HR,31878.0,24.0,2012-09-07,No,4.0
7919,Arjun Reddy,56.0,Male,Finance,67331.0,19.0,2015-09-25,No,3.0
7920,Rahul Sharma,28.0,Male,sales,98229.0,2.0,2009-03-22,No,5.0
7921,Kavya Gupta,45.0,Female,HR,71132.0,8.0,2013-05-25,No,2.0
7922,Meena Sharma,57.0,Male,IT,29628.0,24.0,2014-05-15,Yes,5.0
7923,Rohit Gupta,29.0,Female,IT,46433.0,4.0,2011-03-11,No,3.0
7924,Anil Kumar,48.0,Female,IT,37093.0,20.0,2021-06-22,Yes,5.0
7925,Meena Singh,46.0,Female,IT,85321.0,13.0,2008-06-04,No,1.0
7926,Rohit Singh,29.0,Female,HR,39907.0,9.0,2014-09-04,No,2.0
7927,Rahul Reddy,30.0,Male,Finance,93618.0,2.0,2019-02-09,No,3.0
7928,Arjun Gupta,43.0,Male,Finance,85277.0,0.0,2021-12-22,No,4.0
7929,Divya Reddy,33.0,Female,IT,77915.0,12.0,2016-01-27,Yes,2.0
7930,Sneha Kumar,51.0,Female,sales,41847.0,5.0,2005-10-25,No,2.0
7931,Rahul Reddy,36.0,Male,IT,31384.0,7.0,2015-10-28,Yes,4.0
7932,Priya Kumar,34.0,Male,IT,34382.0,24.0,2011-12-21,Yes,2.0
7933,Anil Singh,26.0,Female,sales,93462.0,23.0,2021-06-10,No,3.0
7934,Rahul Reddy,49.0,Female,sales,104987.0,22.0,2009-03-16,No,1.0
7935,Sneha Gupta,54.0,Male,sales,47169.0,22.0,2012-01-11,No,4.0
7936,Rohit Reddy,50.0,Female,Finance,106124.0,7.0,2020-10-29,Yes,3.0
7937,Meena Singh,45.0,Female,HR,45931.0,14.0,2018-08-20,No,3.0
7939,Meena Gupta,43.0,Female,Finance,100885.0,19.0,2024-02-25,No,3.0
7940,Rahul Singh,53.0,Male,sales,94051.0,18.0,2023-11-01,Yes,3.0
7941,Meena Singh,23.0,Male,Finance,80180.0,17.0,2018-05-21,Yes,2.0
7942,Amit Reddy,38.0,Male,sales,107475.0,0.0,2018-10-08,No,3.0
7943,Anil Reddy,54.0,Male,sales,59880.0,12.0,2011-08-05,No,4.0
7944,Sneha Singh,57.0,Male,Finance,84430.0,22.0,2016-07-31,Yes,1.0
7945,Amit Gupta,59.0,Female,IT,64237.0,10.0,2020-08-23,Yes,1.0
7946,Anil Gupta,27.0,Male,HR,40797.0,1.0,2015-03-18,No,4.0
7947,Meena Gupta,28.0,Female,HR,66123.0,16.0,2014-03-17,Yes,2.0
7948,Amit Sharma,56.0,Female,sales,25105.0,11.0,2012-05-31,No,5.0
7949,Amit Reddy,39.0,Male,HR,171484.5,2.0,2006-08-21,No,3.0
7950,Divya Singh,47.0,Male,sales,69230.0,10.0,2020-10-29,Yes,4.0
7951,Divya Sharma,28.0,Female,sales,66920.0,3.0,2009-11-11,No,2.0
7952,Kavya Singh,53.0,Male,IT,90744.0,20.0,2013-08-31,No,2.0
